evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,charger_latest_known_status,charger_vendor,charger_model,charger_max_power,charger_max_current,connector_plug_type,connector_plug_power,connector_current_type,charger_first_connection_date,charger_last_connection_date,charger_authentication_modes,location_name,location_latitude,location_longitude,location_postal_code,location_city,location_charge_point_operator_name
10671,2018-03-01,DE*EDR*E22100080*2,-7.28794582499513,2.57836361259391,-72.3355183515923,-236.012337430021,-27444.7759122071,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T14:25:07Z,2022-05-12T16:43:38Z,"['R', 'DP']",Trave DC,53.818625,10.479484,23858,Reinfeld,Tank & Rast
10673,2020-11-01,DE*EDR*E99000520*2,-4.49438016080198,-10.2724279499107,-6998.05300379571,-219.090857471038,-70338.0923093113,in-service,EFACEC,Efapower-EV QC45,43,63,Mennekes,43,AC,2020-01-30T12:43:02Z,2022-04-24T18:29:59Z,"['NRC', 'NRD', 'R', 'DP']",Osterfeld Ost DC - außer Betrieb,51.105607,11.957291,06721,06721 Teuchern,Tank & Rast
10674,2019-09-01,DE*EDR*E99000502*1,-11.3632892290736,5.51795358757422,4229.12629364023,-110.882536986007,-121822.20006365,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2019-01-22T08:55:43Z,2022-05-12T16:33:43Z,"['R', 'DP']",Wetterau West DC,50.356513,8.692383,61239,61239 Ober-Mörlen,Tank & Rast
10675,2021-07-01,DE*EDR*E21000150*2,-4.54121801485792,-10.1942219210959,-5552.01677621462,39.1975522434909,-235115.340628482,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2020-11-18T17:51:22Z,2022-05-12T16:37:52Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Sauerland Ost AC,51.222899,7.670299,58513,Lüdenscheid,Tank & Rast
10677,2020-11-01,DE*EDR*E12100066*2,-6.60657658759212,-19.4471563186834,-5553.17150468354,-452.420826078357,-177388.913843517,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-30T10:12:33Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
10678,2019-06-01,DE*EDR*E62100006*1,28.1609637188625,6.04120942275404,6892.36374545472,1215.36683370691,697815.799340094,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T10:59:44Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10679,2021-03-01,DE*UFC*E110001*1,-20.7882465807364,6.68881475988733,6774.92860684864,-455.470809700398,-488912.399114837,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-18T13:27:55Z,2022-05-12T16:33:24Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Geiselwind E.ON UFC 2,49.769169,10.470803,96160,Geiselwind,UFC Germany (DE*UFC)
10680,2018-12-01,DE*EDR*E92100037*2,-14.0906106412853,-11.7904110382877,-5026.36988755861,-616.666768331624,-248408.34345972,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T15:56:31Z,2022-05-12T16:34:11Z,"['R', 'DP']",Jura Ost DC,49.271799,11.601929,92355,92355 Velburg,Tank & Rast
10681,2022-05-01,DE*EDR*E31100047*2,-13.2184371949985,5.20918287515824,-5766.80327480438,-329.451215156516,-363415.759619606,in-service,ABB,MD_TERRA_53,50,73,Mennekes,43,AC,2018-03-01T07:23:56Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Limes West AC,50.52085,8.7554999,35415,35415 Pohlheim,Tank & Rast
10682,2021-02-01,DE*EDR*E22100054*1,-3.6989169008764,7.7406372010935,8142.18725578422,-47.1027448541566,-8119.41861682199,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T10:40:16Z,2022-05-12T16:35:29Z,"['R', 'DP']",Neustädter Bucht West DC,54.070886,10.755442,23730,23730 Sierksdorf,Tank & Rast
10683,2020-12-01,DE*EDR*E21000128*2,-2.32258154497965,5.2126911400931,-7818.63990410625,-194.052370216319,77081.765738168,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
10684,2022-01-01,DE*UFC*E320105*1,-6.2311137983331,7.30531827583952,3027.91235068238,-27.8616970335311,-281316.29199954,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-28T10:35:30Z,2022-05-12T16:31:36Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge West 1-E.ON UFC-CCS,53.424101,9.963027,21077,Hamburg,UFC Germany (DE*UFC)
10685,2021-07-01,DE*EDR*E12100066*2,9.20262566804089,-22.1047695568175,-5000.02959240809,10.0682295245829,-139204.567513455,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-30T10:12:33Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
10686,2021-09-01,DE*UFC*E320114*1,-37.2497337534045,5.33456218574419,1012.78425813742,-1218.39555476229,-989672.383718218,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2021-09-13T15:08:59Z,2022-05-12T16:31:25Z,"['NRC', 'NRD', 'R', 'DP']",Stolper Heide E.ON UFC 2-CCS,52.640926,13.244108,16540,Hohen Neuendorf,UFC Germany (DE*UFC)
10687,2018-07-01,DE*EDR*E62100007*1,28.6325929607635,-13.459223999564,2997.78120545227,677.359785794352,452683.588531607,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T11:48:00Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
10688,2021-11-01,DE*UFC*E320110*1,107.268973257002,-13.9557602219944,2756.8866377595,3006.68420451642,2960923.04945362,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-28T10:39:19Z,2022-05-12T16:43:48Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.80941,7.220012,53721,Siegburg,UFC Germany (DE*UFC)
10689,2022-05-01,DE*EDR*E12100020*2,1.43701994509482,-1.29473485670008,-3483.16957043015,10.1890321682776,-52166.8133422825,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T11:24:43Z,"['R', 'DP']",Fläming Ost DC,52.133086,12.754556,14823,14823 Mühlenfließ-Grabow,Tank & Rast
10690,2019-01-01,DE*EDR*E11000146*1,-9.37473084530953,0.284743329842769,-6166.40153061641,-375.902785671385,-219045.849630997,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2018-03-01T07:32:37Z,2022-05-12T16:36:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bühleck Nord AC,51.38224573,9.24671866,34289,Zierenberg,Tank & Rast
10691,2020-09-01,DE*EDR*E02100051*1,-12.4346996886577,9.93953164468822,3106.14326769169,-309.623452049477,-126072.83764584,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:21:19Z,2022-05-12T16:34:59Z,"['R', 'DP']",Muldental Nord DC,51.261945,12.708112,04668,04668 Grimma,Tank & Rast
10692,2022-02-01,DE*UFC*E110128*1,47.7297444160507,3.01190603351989,-9405.94504938756,1106.23696577947,226512.666646077,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-04-01T13:08:15Z,2022-05-12T16:33:11Z,"['NRC', 'NRD', 'R', 'DP']",Bühleck Nord E.ON UFC 2,51.382234,9.246841,34289,Zierenberg,UFC Germany (DE*UFC)
10693,2021-08-01,DE*EDR*E21000230*2,-2.18666700144977,9.54922775906946,2463.03742828873,-59.5704612452941,374414.252169075,out-of-service,EFACEC,Efapower-EV QC,22,32,Mennekes,22,AC,2020-10-22T07:49:21Z,2022-05-12T16:34:45Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Fürholzen West 2 DC,48.337465,11.608238,85376,Neufahrn bei Freising,Tank & Rast
10694,2020-09-01,DE*EDR*E02100086*1,7.56530031134227,7.03476973992632,6346.30199785042,323.376547950523,273697.16235416,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-01-31T07:21:35Z,"['R', 'DP']",Vogtland Süd DC,50.433637,12.130535,08606,08606 Oelsnitz/Vogtland,Tank & Rast
10695,2021-02-01,DE*EDR*E62100006*1,11.2525341108714,4.84820901491007,5749.6133642948,541.027694121167,313720.602348182,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T10:59:44Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10696,2021-03-01,DE*UFC*E320116*3,7.95422342021867,9.33969655235826,8611.45670638612,333.558037751176,223488.982973504,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-11-13T14:29:09Z,2022-05-12T16:40:10Z,"['NRC', 'NRD', 'R', 'DP']",Rasthof Avus E.ON UFC - CCS,52.501791,13.277195,14055,Berlin,UFC Germany (DE*UFC)
10697,2020-09-01,DE*EDR*E91100088*2,6.84880037923295,-17.3797487968937,611.65560059257,55.7126829717307,327458.528273397,in-service,ABB,MD_TERRA_53,22,32,Mennekes,43,AC,2018-03-26T13:30:05Z,2022-05-12T16:31:19Z,"['NRC', 'NRD', 'R', 'DP']",Waldnaabtal West AC,49.839264,12.172418,92670,Windischeschenbach,Tank & Rast
10698,2022-01-01,DE*EDR*E21000198*1,34.2878983185779,14.1973266149088,12163.3069458716,1702.63960914564,1096872.16007048,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-16T12:52:00Z,2022-05-12T16:37:31Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hasselberg Ost DC,51.036081,9.489578,34593,Knüllwald,Tank & Rast
10699,2021-06-01,DE*EDR*E21000200*1,3.09803887236741,3.17874535956912,8113.91849738548,61.1615932567412,310629.926663048,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-22T10:29:22Z,2022-05-12T16:35:24Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Zweidorfer Holz Nord DC,52.340394,10.354565,38176,Wendeburg,Tank & Rast
10700,2021-02-01,DE*UFC*E110025*1,-13.6241671607277,-3.30451070706225,3763.63832454758,-445.22762767869,-464915.800636874,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-07-07T11:34:46Z,2022-05-12T16:33:39Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Bremgarten E.ON UFC 4,47.909204,7.59244,79258,Hartheim-Bremgarten,UFC Germany (DE*UFC)
10701,2019-11-01,DE*EDR*E22100001*2,-2.03115796468023,34.2263429962513,1700.46206210176,6.81798713120128,122865.682001591,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-03-01T17:54:44Z,2022-05-12T16:40:10Z,"['NRC', 'NRD', 'R', 'DP']",Aalbek West DC,54.09272,9.92966,24537,24537 Neumünster,Tank & Rast
10702,2021-08-01,DE*EDR*E21000198*2,-12.663029451391,5.7545547124958,-4314.92655295135,-379.017686457095,-589589.563576953,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-16T12:52:00Z,2022-05-12T16:37:31Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hasselberg Ost DC,51.036081,9.489578,34593,Knüllwald,Tank & Rast
10703,2022-03-01,DE*UFC*E110007*1,-26.4887099584024,0.226328501337289,3229.53654379805,-826.627576462614,-825843.351673208,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-23T14:26:46Z,2022-05-12T16:37:25Z,"['NRC', 'NRD', 'R', 'DP']",Brokenlande Ost E.ON UFC 2,54.013926,9.933428,24623,Großenaspe,UFC Germany (DE*UFC)
10704,2021-10-01,DE*UFC*E320114*2,-29.7467506146569,1.33902733401222,-2095.16943322659,-968.094685324547,-781051.126942509,in-service,alpitronic GmbH,HYC_300,60,87,CHAdeMO,"62,5",DC,2021-09-13T15:08:59Z,2022-05-12T16:31:25Z,"['NRC', 'NRD', 'R', 'DP']",Stolper Heide E.ON UFC 2-CCS,52.640926,13.244108,16540,Hohen Neuendorf,UFC Germany (DE*UFC)
10705,2022-05-01,DE*UFC*E110112*1,3.05626625890439,-3.38102010693378,4081.02110138729,41.5233618786214,99648.3329529516,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-06-23T14:51:35Z,2022-05-12T16:40:08Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal Ost E.ON UFC 4,49.836971,12.172432,92670,Windischeschenbach,UFC Germany (DE*UFC)
10706,2021-05-01,DE*EDR*E99000520*2,2.06009299145399,-1.84232459531608,-3605.35700886603,44.9371153764069,38364.1400360242,in-service,EFACEC,Efapower-EV QC45,43,63,Mennekes,43,AC,2020-01-30T12:43:02Z,2022-04-24T18:29:59Z,"['NRC', 'NRD', 'R', 'DP']",Osterfeld Ost DC - außer Betrieb,51.105607,11.957291,06721,06721 Teuchern,Tank & Rast
10707,2020-07-01,DE*EDR*E22100035*1,7.19201856858465,-7.29129534128269,3925.663066738,310.647461419839,205630.699410704,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T10:23:51Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
10708,2019-09-01,DE*EDR*E62100024*1,-12.8741658486427,2.6348674643052,8784.90283485192,-290.300651586818,-42268.3319077507,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:30:45Z,"['R', 'DP']",Gräfenhausen Ost DC,49.946873,8.611233,64331,64331 Weiterstadt,Tank & Rast
10709,2019-01-01,DE*EDR*E92100038*2,-14.5185408074375,-13.0270716910541,-5604.10180551677,-634.108425088309,-217293.552027044,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T14:56:51Z,2022-05-09T04:09:42Z,"['R', 'DP']",Jura West DC,49.271779,11.599725,92355,92355 Velburg,Tank & Rast
10710,2020-10-01,DE*EDR*E22100029*2,-5.81267594350461,21.9598532562554,-6055.21138342643,217.866258379622,-226782.517702556,in-service,EFACEC,Efapower-EV QC,50,73,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:36:49Z,"['R', 'DP']",Gudow Nord DC,53.521783,10.802986,23899,23899 Gudow,Tank & Rast
10711,2021-08-01,DE*EDR*E21000147*2,-5.77865560166956,3.58388288317033,-2990.41321138367,-40.472824151836,-290210.165353236,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-19T14:10:15Z,2022-05-12T16:42:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Augsburg Ost DC,48.412051,10.912778,86169,Augsburg,Tank & Rast
10712,2021-06-01,DE*EDR*E21000147*1,-9.50488261630879,2.87656081148047,8873.69481404544,-153.127761584362,67977.2861527042,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-19T14:10:15Z,2022-05-12T16:42:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Augsburg Ost DC,48.412051,10.912778,86169,Augsburg,Tank & Rast
10713,2018-06-01,DE*EDR*E91100088*2,13.373053327169,-19.7061158878074,-1391.0321361299,302.962053664646,467595.527677141,in-service,ABB,MD_TERRA_53,22,32,Mennekes,43,AC,2018-03-26T13:30:05Z,2022-05-12T16:31:19Z,"['NRC', 'NRD', 'R', 'DP']",Waldnaabtal West AC,49.839264,12.172418,92670,Windischeschenbach,Tank & Rast
10714,2019-08-01,DE*EDR*E22100030*1,-15.4477119818509,-1.64636930083837,2467.8392659823,-600.876733617712,-247328.98618475,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T07:54:43Z,2022-05-12T16:29:39Z,"['R', 'DP']",Gudow Süd DC,53.520118,10.805807,23899,23899 Gudow,Tank & Rast
10715,2021-05-01,DE*EDR*E92100037*2,-14.9787954535217,2.95214108738185,-1996.0404935493,-503.888788791619,-172785.148961752,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T15:56:31Z,2022-05-12T16:34:11Z,"['R', 'DP']",Jura Ost DC,49.271799,11.601929,92355,92355 Velburg,Tank & Rast
10716,2021-04-01,DE*EDR*E21000128*2,6.41464890629741,1.62759897735485,-8545.51454473238,-112.200653269876,48369.5055400498,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
10718,2021-07-01,DE*EDR*E21000165*1,54.3576586766669,-23.5714371891085,4478.92634668128,1130.03357912904,954722.307783386,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-27T08:53:17Z,2022-05-12T16:38:46Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Frechen Süd AC,50.928524,6.776295,50226,Frechen,Tank & Rast
10719,2021-03-01,DE*EDR*E21000144*2,-29.88671499814,-7.65286655957338,-6007.0882029645,-1013.92135605123,-596720.66635831,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-03T12:07:26Z,2022-05-12T16:43:33Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Eichsfeld Nord DC,51.403972,10.41653,37339,Kirchworbis,Tank & Rast
10720,2022-03-01,DE*EDR*E62100006*2,13.6635051867527,-9.34449935619823,-6977.84129389899,-31.8818984546975,-243653.754947204,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T10:59:46Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10721,2022-05-01,DE*UFC*E320125*1,123.708822513,0.872653657759916,8056.04086499511,3122.95683085915,3670008.64323075,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2021-07-07T12:08:19Z,2022-05-12T16:43:13Z,"['NRC', 'NRD', 'R', 'DP']",Epgert Ost E.ON UFC-AC,50.58188084,7.47883551,56593,Krunkel,UFC Germany (DE*UFC)
10722,2019-04-01,DE*EDR*E22100035*1,-17.4372952712789,4.3724552764688,5376.75083107813,-481.739883929218,-233708.869270109,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T10:23:51Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
10724,2018-10-01,DE*EDR*E62100006*1,-12.8612249317568,-2.29090826326137,3156.88972508415,-322.003302645055,-182363.496737553,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T10:59:44Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10725,2021-05-01,DE*UFC*E32000114*3,14.8705152572932,-14.4852443111851,5780.47654349682,303.708570452245,315444.20899043,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-29T09:06:49Z,2022-05-12T16:31:22Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land West AC,52.232271,7.88075,49545,Tecklenburger Land,UFC Germany (DE*UFC)
10726,2020-08-01,DE*EDR*E62100024*1,-11.0071375896722,3.10891744576376,7408.41339257117,-274.164409243199,-38754.097063847,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:30:45Z,"['R', 'DP']",Gräfenhausen Ost DC,49.946873,8.611233,64331,64331 Weiterstadt,Tank & Rast
10727,2021-04-01,DE*EDR*E21000156*1,-7.83319096309091,8.11159379232688,7160.03002665643,-54.8298970925748,-91358.5812437905,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-08T09:34:47Z,2022-05-12T16:29:27Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hardtwald West DC,49.350108,8.630616,69207,Sandhausen,Tank & Rast
10729,2019-03-01,DE*EDR*E62100006*2,-21.3364948132473,-6.85042820995317,-4889.00334923495,-699.881898454698,-317221.754947204,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T10:59:46Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10730,2021-08-01,DE*EDR*E21000162*1,86.4112658040043,-3.12856444506545,8143.14182774219,2739.43436874825,1892361.50705848,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-04T12:00:47Z,2022-05-12T16:36:11Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Urbacher Wald Ost DC,50.548416,7.585134,56307,Dernbach,Tank & Rast
10731,2018-06-01,DE*EDR*E22100030*1,-5.79048729288539,-1.73559316029329,18.5889189954232,-155.763605268416,-78464.2216249097,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T07:54:43Z,2022-05-12T16:29:39Z,"['R', 'DP']",Gudow Süd DC,53.520118,10.805807,23899,23899 Gudow,Tank & Rast
10732,2021-10-01,DE*EDR*E99000520*2,3.8210042023108,-11.2159165802484,-8066.1071432873,-21.9648903075048,-139059.831248409,in-service,EFACEC,Efapower-EV QC45,43,63,Mennekes,43,AC,2020-01-30T12:43:02Z,2022-04-24T18:29:59Z,"['NRC', 'NRD', 'R', 'DP']",Osterfeld Ost DC - außer Betrieb,51.105607,11.957291,06721,06721 Teuchern,Tank & Rast
10733,2019-12-01,DE*EDR*E62100050*1,14.2660486696228,0.430540401032783,6231.97949615099,503.120723498852,407356.280048913,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T12:38:01Z,2022-05-12T16:42:13Z,"['R', 'DP']",Medenbach West DC,50.094757,8.352353,65207,65207 Wiesbaden,Tank & Rast
10734,2018-08-01,DE*EDR*E02100043*1,49.2916398407907,7.91922028384192,1066.54658273549,2270.10593731253,618898.255371398,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T11:53:43Z,2022-05-12T16:35:25Z,"['R', 'DP']",Köckern West DC,51.607277,12.183264,06794,06794 Sandersdorf-Brehna,Tank & Rast
10735,2020-03-01,DE*EDR*E22100053*1,-11.6713975285999,-2.79386993798691,2525.23713977868,-395.780403211843,-180364.088966107,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T11:57:50Z,2022-05-12T16:43:31Z,"['R', 'DP']",Neustädter Bucht Ost DC,54.068219,10.756875,23730,23730 Sierksdorf,Tank & Rast
10737,2019-05-01,DE*EDR*E02100057*1,-5.83423533171984,7.39268059641249,12855.30115208,-94.2490650062255,-11672.3048619763,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T08:10:49Z,"['R', 'DP']",Oberlausitz Nord DC,51.200127,14.329909,02625,02625 Bautzen,Tank & Rast
10738,2022-03-01,DE*EDR*E21000201*1,80.490304345376,-1.29976742170623,3434.4140617795,1923.66959099746,1400653.48051747,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-22T10:12:16Z,2022-05-12T16:37:27Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Grundbergsee Nord DC,53.090906,9.17629,27367,Sottrum,Tank & Rast
10740,2021-06-01,DE*EDR*E02100043*1,16.9488645297562,-1.77459012830082,2259.56567516995,499.219065661825,238403.019931237,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T11:53:43Z,2022-05-12T16:35:25Z,"['R', 'DP']",Köckern West DC,51.607277,12.183264,06794,06794 Sandersdorf-Brehna,Tank & Rast
10741,2021-06-01,DE*EDR*E21000152*1,-13.6755063651283,10.7697913694767,8730.19607993229,-133.435503830963,-123516.801754491,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-16T10:51:40Z,2022-05-12T16:30:20Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Spessart Nord DC,49.898259,9.394119,63879,Weibersbrunn,Tank & Rast
10742,2021-04-01,DE*EDR*E31100047*1,-4.59302193148503,-14.9848064424894,-2355.41485329947,-422.377477750079,-304589.214315692,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2018-03-01T07:23:56Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Limes West AC,50.52085,8.7554999,35415,35415 Pohlheim,Tank & Rast
10743,2021-04-01,DE*EDR*E02100017*1,-6.2088200682064,-2.69519761012401,2761.80179580715,-203.175327599788,-151276.759558062,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:36:29Z,"['R', 'DP']",Dresdner Tor Nord DC,51.063068,13.570808,01723,01723 Wilsdruff,Tank & Rast
10744,2021-08-01,DE*UFC*E210003*1,-36.1401847109391,-13.3638638502904,-4656.17918581905,-1613.34569487477,-1010489.31928701,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-28T13:14:14Z,2022-05-12T16:43:17Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ville Ost E.ON UFC,50.858083,6.806632,50354,Hürth,UFC Germany (DE*UFC)
10746,2020-01-01,DE*EDR*E12100075*2,-13.102725408821,-19.7739476351361,-9071.88088239763,-668.030604128413,-218377.216407574,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
10747,2022-02-01,DE*EDR*E99000520*1,-7.44868845866577,8.91287190924701,13370.8398034043,-155.701959323105,-47555.0452165744,in-service,EFACEC,Efapower-EV QC45,50,73,CCS,50,DC,2020-01-30T12:43:02Z,2022-04-24T18:29:59Z,"['NRC', 'NRD', 'R', 'DP']",Osterfeld Ost DC - außer Betrieb,51.105607,11.957291,06721,06721 Teuchern,Tank & Rast
10748,2022-01-01,DE*EDR*E11000146*2,27.2418174510857,-8.26308545883329,2290.38541322815,583.329148546794,358385.837315103,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2018-03-01T07:32:37Z,2022-05-12T16:36:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bühleck Nord AC,51.38224573,9.24671866,34289,Zierenberg,Tank & Rast
10749,2019-05-01,DE*EDR*E12100066*1,-8.43555513894093,-1.92500080038394,3883.26221247897,-283.160919012734,-91323.9945520818,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-30T10:12:32Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
